PRD_EAN13;PRD_NOM;CHRONICITY_SCORE
3400939069425.0;DULCOLAX 30 COMPRIMES;
3401042933641.0;PHYSIOLOGICA 40 DOSES;
3401042933641.0;PHYSIOLOGICA SOL NAS OPHT ENF40;
3400936760578.0;NUROFENFLASH 400MG CPR BT12;
3400939069425.0;DULCOLAX CDRG 5MG 30;
3401042933641.0;PHYSIOLOGICA PT ENF DOS 5ML 40;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3400939069425.0;DULCOLAX 5MG CPR 30;
3401042933641.0;PHYSIOLOGICA SOL NAS OPHT ENF40;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400939069425.0;DULCOLAX 5MG CPR 30;
3401042933641.0;SERUM PHYSIO BB PETIT ENF 40/5ML;
3401042933641.0;PHYSIOLOGICA SOL NAS OPHT BB40 5ML;
3282770204667.0;CICALFATE+ CR REPAR T/40ML;2.0
3400939069425.0;DULCOLAX 5MG CPR 30;
3401042933641.0;PHYSIOLOGICA SOL NAS OPHT ENF40;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400936760578.0;NUROFENFLASH 400MG CPR BT12;
3400939069425.0;DULCOLAX 5MG CPR BT30;
3401042933641.0;SERUM PHY PHYSIOLOGICA  40 UNID/5ML GIFRE;
3401042933641.0;PHYSIOLOGICA SERUM PHY 40 UNIDOSES;
3401042933641.0;PHYSIOLOGICA SOL NAS OPHT NN40;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400939069425.0;DULCOLAX 5MG CPR ENR PLQ/30;
3401042933641.0;PHYSIOLOGICA SERUM PHY  DOS 5ML 40;
3400939069425.0;DULCOLAX 5MG CPR BT30;
3400936760578.0;NUROFENFLASH 400MG/12CP;
3400939069425.0;DULCOLAX 5MG CPR ENRG PLQ/30;
3400939069425.0;DULCOLAX 5MG CPR 30;
3282770204667.0;AVENE CICALFATE+ CR REPAR T/40ML;2.0
3400936760578.0;NUROFENFLASH 400MG 12CP;
3400939069425.0;DULCOLAX 5MG CPR 30;
3282770204667.0;AV CICALFATE+ CR 40ML;2.0
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3400939069425.0;DULCOLAX 5MG CPR 30;
3400939069425.0;DULCOLAX 5MG CP B/30;
3282770204667.0;CICALFATE+ CR REPAR T/40ML;2.0
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3400939069425.0;DULCOLAX 5MG CPR 30;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400936760578.0;NUROFENFLASH 400MG CPR BT12;
3400939069425.0;DULCOLAX 5MG CPR BT30;
3282770204667.0;CICALFATE+ AVENE CR 40ML;2.0
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3400936760578.0;NUROFENFLASH 400MG /12 CP;
3400939069425.0;DULCOLAX 5MG CPR ENRG PLQ/30;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3282770204667.0;AVENE CICALFATE+ CREME 40ML;2.0
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3400939069425.0;DULCOLAX 5MG CPR 30;
3282770204667.0;AVENE CICALFATE+ CR REPAR T/40ML;2.0
3400939069425.0;DULCOLAX 5MG CPR 30;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400936760578.0;NUROFENFLASH 400MG CPR PELL PLQ/12;
3400939069425.0;DULCOLAX 5MG CPR ENR B/30;
3401042933641.0;PHYSIOLOGICA SOL NAS OPHT ENF40;
3401042933641.0;GIFRER SERUM PHY 40 UNID;
3401042933641.0;PHYSIOLOGICA SERUM PHYSIO 5ML BTE40;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400936760578.0;NUROFENFLASH 400MG CPR 12*;
3401042933641.0;PHYSIOLOGICA SOL NAS OPH 40;
3282770204667.0;CICALFATE+ CR REPAR T/40ML;2.0
3400936760578.0;NUROFEN FLASH 400MG CPR 12;
3400939069425.0;DULCOLAX 5MG CPR 30;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400936760578.0;NUROFENFLASH 400MG CPR BT12;
3401042933641.0;PHYSIOLOGICA UNIDOSE 5ML 40;
3401042933641.0;PHYSIOLOGICA BTE 40;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3401042933641.0;PHYSIOLOGICA SOL NAS P/ENF FL40;
3401042933641.0;PHYSIOLOGICA PT ENF DOS 5ML 40;
3401042933641.0;PHYSIOLOGICA PT ENF DOS 5ML 40;
3401042933641.0;PHYSIOLOGICA PT ENF DOS 5ML 40;
3401042933641.0;PHYSIOLOGICA PT ENF DOS 5ML 40;
3282770204667.0;AVENE CICALFATE+ CREME 40ML;2.0
3400936760578.0;NUROFENFLASH 400MG BT 12;
3282770204667.0;AVENE CICALFATE+ CR 40ML;2.0
3400936760578.0;NUROFENFLASH 400;
3400939069425.0;DULCOLAX 5MG CPR BT30;
3282770204667.0;AVENE CICALFATE+ CR REPARATRICE 40ML;2.0
3400936760578.0;NUROFENFLASH 400MG CPR BT12;
3400939069425.0;DULCOLAX 5MG CPR BT30;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3400939069425.0;DULCOLAX 5MG CPR 30;
3400936760578.0;NUROFENFLASH 400MG CPR12;
3400939069425.0;DULCOLAX 5MG CPR 30;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400936760578.0;NUROFENFLASH 400MG CPR BT12;
3400939069425.0;DULCOLAX 5MG CPR BT30;
3401042933641.0;GIFRER SERUM PHY 5ML X40;
3401042933641.0;PHYSIOLOGICA GIFRER 40DOSX5ML;
3282770204667.0;AVENE CICALFATE+ CREME 40ML;2.0
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3282770204667.0;AVENE CICALFATE CR TUB 40ML;2.0
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3400936760578.0;NUROFENFLASH 400MG CPR PELL PLQ/12;
3401042933641.0;PHYSIOLOGICA SOL NAS OPHT ENF40;
3401042933641.0;PHYSIOLOGICA SERUM PHY 40/5ML;
3401042933641.0;PHYSIOLOGICA SOL NAS OPHT ENF40;
3401042933641.0;PHYSIOLOGICA SERUM PHYSIO BB PETIT ENF 40;
3282770204667.0;CICALFATE+ AVENE CR 40ML;2.0
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3400939069425.0;DULCOLAX 5MG CPR 30;
3282770204667.0;AVENE CICALFATE+ CR TB40ML1;2.0
3400936760578.0;NUROFENFLASH 400MG CPR 12;
3400939069425.0;DULCOLAX CPR 30;
3282770204667.0;AVENE CICALFATE+ CREME 40ML;2.0
3400936760578.0;NUROFENFLASH 400MG  BTE 12 CPS;
3400939069425.0;DULCOLAX 30 CP;
3400938341836.0;DAFLON 500MG  60CPR PELL;
3400938341836.0;DAFLON 500MG CPR 60;
3400938341836.0;DAFLON 500MG 60CP;
3400938341836.0;DAFLON 500MG CPR 60;
3400938341836.0;DAFLON 500MG CPR 60;
3400938341836.0;DAFLON CPR 500MG BOITE DE 60 CP;
3400938341836.0;DAFLON 500MG CPR 60;
3400939035765.0;LYSOPAINE 36CP;2.0
3400938341836.0;DAFLON 500MG CPR PELL PLQ/60;
3400939035765.0;LYSOPAINE CPR A SUCER S/S 18X2;2.0
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3400939035765.0;LYSOPAINE CLASSIQ S/SUCRE 36CP;2.0
3400941631245.0;DOLIPRANETABS 1000MG CPR PELL PLQ/8;
3400939035765.0;LYSOPAINE CETYLPYR CPR A SUCER S/S B/36;2.0
3400941631245.0;DOLIPRANETABS 1G  BT 8;
3400939035765.0;LYSOPAINE CPR SUCER GORGE 2X18;2.0
3400941631245.0;DOLIPRANETABS 1G          BT 8;
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3400938341836.0;DAFLON 500MG CPR 60;
3400938341836.0;DAFLON 500MG CPR PELL PLQ/60;
3400939035765.0;LYSOPAINE CETYL CPR SUC MX GORGE SS SUC 2;2.0
3400941631245.0;DOLIPRANETABS 1000MG CPR PESE PLQ/8;
3400938341836.0;DAFLON 500MG CPR PELL PLQ/60;
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3400938341836.0;DAFLON 500MG CPR BT60;
3400941631245.0;DOLIPRANETABS 1 000 MG CPR;
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400939035765.0;LYSOPAINE CPR SUC 2B/18;2.0
3400938341836.0;DAFLON 500MG CPR BT60;
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3400939035765.0;LYSOPAINE CP B/2 X 18;2.0
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3400938341836.0;DAFLON BTE 60CP;
3400939035765.0;LYSOPAINE CPR SUCER GORGE BT36;2.0
3400938341836.0;DAFLON 500MG CPR BT60;
3400938341836.0;DAFLON 500MG CPR PELL PLQ/60;
3400939035765.0;LYSOPAINE S/SUC CPR TB18X2;2.0
3400939035765.0;LYSOPAINE CETYL CPR SUCER S/S18X2;2.0
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3400939035765.0;LYSOPAINE CPR SUC 2T/18;2.0
3400938341836.0;DAFLON 500MG CPR 60;
3400939035765.0;LYSOPAINE MENTHE CPR SUC 36;2.0
3400938341836.0;DAFLON 500MG CPR 60;
3400938341836.0;DAFLON CPR 500MG 60;
3400939035765.0;LYSOPAINE 36 COMP;2.0
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3400941631245.0;DOLIPRANETABS 1G BT 8;
3400938341836.0;DAFLON 500MG CPR 60;
3400941631245.0;DOLIPRANETABS 1000MG CPR PELL PLQ/8;
3400938341836.0;DAFLON 500 CPR B/60;
3400939035765.0;LYSOPAINE CPR A SUCER S/S 18X2*;2.0
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3400939035765.0;LYSOPAINE ORL X36;2.0
3400941631245.0;DOLIPRANE TABS 1G BT 8;
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3400941631245.0;DOLIPRANE TABS 1 GR/8 COMP;
3400938341836.0;DAFLON 500 60CP;
3400939035765.0;LYSOPAINE CPR A SUCER S/S 18X2;2.0
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3400938341836.0;DAFLON 500MG CPR BT60;
3400938341836.0;DAFLON 500MG CPR PELL PLQ/60;
3400938341836.0;DAFLON 500MG CPR BT60;
3400938341836.0;DAFLON 500MG CPR PELL PLQ/60;
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3400939035765.0;LYSOPAINE 36 COMPR SS;2.0
3400941631245.0;DOLIPRANETABS 1000MG 8CPR;
3400939035765.0;LYSOPAINE CETYL S/SUC CPR18X2;2.0
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3400939035765.0;LYSOPAINE CETYLPYRIDINIUM SS;2.0
3400941631245.0;DOLIPRANETABS 1G          BT 8;
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400938341836.0;DAFLON 500MG CPR BT60;
3400938341836.0;DAFLON 500MG CPR 60;
3400939035765.0;LYSOPAINE CETYL CPR SUCER S/S18X2;2.0
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3400939035765.0;LYSOPAINE CETYL CPR SUC MX GORGE SS SUC 2;2.0
3400941631245.0;DOLIPRANETABS 1000MG CPR PELL PLQ/8;
3400939035765.0;LYSOPAINE CPR A SUCER S/S 18X2;2.0
3400939035765.0;LYSOPAINE SS PAST BP 36;2.0
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3400939035765.0;LYSOPAINE 2/18COMP;2.0
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE 30CP EFF;
3534510000672.0;BEROCCA ENERGIE ORANGE CPR EFF 30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA CPR EFF SS SUC T/30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORANGE CPR EFF 30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORANGE CPR EFF 30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORANGE CPR EFF 30;
3534510000672.0;BEROCCA ENERGIE ORANGE CPR EFF 30;
3534510000672.0;BEROCCA ENERGIE ORANGE CPR EFF 30;
3534510000672.0;BEROCCA ENERGIE ORANGE CPR EFF 30;
3534510000672.0;BEROCCA ENERGIE ORANGE CPR EFF 30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3337875816847.0;LRP CICAPLAST BAUME B5+ 100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST B/24;
3337875816847.0;ROCHE P CICAPLAST BAUM B5+ TB100ML 1;
3400933226619.0;STREPSILS MIEL CITRON PAST 24;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3337875816847.0;CICAPLAST BAUME B5 100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST BT24;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3400933226619.0;STREPSILS MIEL CITRON PAST 24;
3400935295118.0;STREPSILS LIDOCAINE PAST 24;
3582910089599.0;PHYTOXIL SS SP FL 120 ML;
3400935295118.0;STREPSILS LIDOCAINE /24;
3582910089599.0;PHYTOXIL SANS SUCRE TOUX 120ML;
3337875816847.0;ROCHE P CICAPLAST BAUM B5+ TB100ML 1;
3400933226619.0;STREPSILS PAST MIEL CITRON 24;
3400935295118.0;STREPSIL LIDOCAINE 24 PAST;
3400938358926.0;IBUPROFENE 400MG  CONS BIOG CPR 10;
3582910089599.0;PHYTOXIL TOUX SS SUC FL120ML;
3337875816847.0;LRP CICAPLAST BAUME B5+ 100ML;
3400933226619.0;STREPSILS PAST MIEL CITRON B/24;
3400935295118.0;STREPSILS LIDOCAINE PAST B/24;
3337875816847.0;CICAPLAST BAUM B5 T 100ML ROCHE POSAY;
3337875816847.0;ROCHE P CICAPLAST BAUM B5+ TB100ML 1;
3400933226619.0;STREPSILS MIEL-CITR. PAST BT24;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3582910089599.0;PHYTOXIL TOUX SS SUC FL120ML 1;
3400933226619.0;STREPSILS PAST SUC MIEL CIT PLQ/24;
3400935295118.0;STREPSILS LIDOCAIN PAST PLQ/24;
3400938358926.0;IBUPROF BGR CO 400MG CPR PELL PLQ/10;
3582910089599.0;PHYTOXIL TOUX SS SUC FL120ML 1;
3337875816847.0;RP CICAPLAST BAUME B5+ 100ML;
3337875816847.0;ROCHE P CICAPLAST BAUM B5+ TB100ML 1;
3400935295118.0;STREPSILS LIDOC PAST BT24;
3582910089599.0;PHYTOXIL TOUX SS SUC FL120ML 1;
3400935295118.0;STREPSILS LIDOCAINE PAST /24;
3582910089599.0;PHYTOXIL TOUX SS SUC SP AD ENF +2ANS FL/1;
3400933226619.0;STREPSILS MIEL CITRON PAST 24;
3400938358926.0;IBUPROFENE BIOG CON400MG CPR10;
3582910089599.0;PHYTOXIL TOUX SS SUC FL120ML 1;
3400933226619.0;STREPSILS MIEL-CITR. PAST BT24;
3400935295118.0;STREPSILS LIDOC PAST BT24;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3582910089599.0;PHYTOXIL TOUX  SS;
3337875816847.0;ROCHE P CICAPLAST BAUM B5+ TB100ML 1;
3400933226619.0;STREPSILS MIEL-CITR. PAST BT24;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3400933226619.0;STREPSILS MIEL CITRON PAST 24;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3582910089599.0;PHYTOXIL SIROP 120 ML;
3400935295118.0;STREPSILS LIDOCAINE-B/24 PAST;
3400938358926.0;IBUPROFENE BIOGARAN CONSEIL 400MG CPR PLQ;
3582910089599.0;PHYTOXIL SANS SUCRE;
3337875816847.0;CICAPLAST BAUME B5+ 100ML;
3400935295118.0;STREPSILS LIDOCAINE PAST BT24;
3400938358926.0;IBUPROF BGR CO 400MG CPR PELL PLQ/10;
3400933226619.0;STREPSILS PAST MIEL CITRON 24;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3582910089599.0;PHYTOXIL TOUX SS SUC FL120ML 1;
3400933226619.0;STREPSILS PAST MIEL CITRON 24;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3400933226619.0;STREPSILS PAST SUC MIEL CIT PLQ/24;
3400935295118.0;STREPSILS LIDOCA#EFN PAST PLQ/24;
3400938358926.0;IBUPROF BGR CO 400MG CPR PELL PLQ/10;
3582910089599.0;PHYTOXIL TOUX SS SUC SP AD ENF +2ANS FL/1;
3337875816847.0;CICAPLAST BAUM B5+ TB100ML 1;
3337875816847.0;ROCHE P CICAPLAST BAUM B5 TB100ML 1;
3337875816847.0;ROCHE P CICAPLAST BAUM B5+ TB100ML 1;
3400935295118.0;STREPSILS LIDOCAINE PAST 24*;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3400935295118.0;STREPSILS LIDOCAINE BT 24;
3582910089599.0;PHYTOXIL SIROP S/S +2ANS FLC 120ML;
3400933226619.0;STREPSILS MIEL-CITR. PAST BT24;
3337875816847.0;LRP CICAPLAST BAUME B5+ 100ML;
3400933226619.0;STREPSILS PAST MIEL CITRON 24;
3400935295118.0;STREPSILS LIDOCAINE PAST BT24;
3400938358926.0;IBUPROFENE BIOG CON400MG CPR10;
3582910089599.0;PHYTOXIL TOUX SS SUC SP AD ENF +2ANS FL/1;
3337875816847.0;ROCHE P CICAPLAST BAUM B5+ TB100ML 1;
3337875816847.0;ROCHE P CICAPLAST BAUM B5+ TB100ML 1;
3400935295118.0;STREPSILS LIDOCAINE 24 PASTILLES;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3337875816847.0;CICAPLAST BAUM B5 T 100ML;
3337875816847.0;ROCHE P CICAPLAST BAUM B5+ TB100ML 1;
3337875816847.0;ROCHE P CICAPLAST BAUME B5+ 100ML;
3400933226619.0;STREPSILS PAST MIEL CITRON 24;
3400935295118.0;STREPSILS LIDOCAINE PAST BT24;
3582910089599.0;PHYTOXIL TOUX SS SUC;
3400933226619.0;STREPSILS MIEL CITRON PAST BTE 24;
3400935295118.0;STREPSILS LIDOCAINE PAST BTE 24;
3400938358926.0;IBUPROFENE BIOG CON400MG CPR10;
3582910089599.0;PHYTOXIL TOUX SS SUCRE SP 120ML;
3400933226619.0;STREPSILS MIEL-CITRON BT/24;
3400938358926.0;IBUPROFENE 400MG BIOG CPR B/10;
3400933226619.0;STREPSILS MIEL-CITRON. PASTILLE BT24;
3400935295118.0;STREPSILS LIDOCAINE PAST BT24;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3400933226619.0;STREPSILS PAST MIEL CITRON 24;
3400935295118.0;STREPSILS LIDOCAINE PAST BT24;
3400938358926.0;IBUPROFENE BIOG CON400MG CPR10;
3582910089599.0;PHYTOXIL TOUX SS SUC SP AD ENF +2ANS FL/1;
3400933226619.0;STREPSILS MIEL CITRON PAST 24;
3582910089599.0;PHYTOXIL TOUX SS SUC SP AD ENF +2ANS FL/1;
3400935295118.0;STREPSILS LIDOC PAST BT24;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3582910089599.0;PHYTOXIL TOUX SS SUC FL120ML 1;
3337875816847.0;ROCHE P CICAPLAST BAUM B5+ TB100ML 1;
3400933226619.0;STREPSILS MIEL CITRON PAST 24;
3400935295118.0;STREPSILS LIDOCAINE PAST 24;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3582910089599.0;PHYTOXIL TOUX S/SUCRE 120ML;
3400933226619.0;STREPSILS MIEL CITRON PAST 24;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3582910089599.0;PHYTOXIL SIROP SANS SUCRE 120ML;
3400933226619.0;STREPSILS PAST SUC MIEL CIT PLQ/24;
3582910089599.0;PHYTOXIL TOUX SS SUC SP AD ENF +2ANS FL/1;
3337875816847.0;ROCHE POSAY CICAPLAST BAUM B5 TB100ML 1;
3337875816847.0;ROCHE P CICAPLAST BAUM B5+ TB100ML 1;
3337875816847.0;ROCHE P CICAPLAST BAUM B5+ TB100ML 1;
3337875816847.0;ROCHE P CICAPLAST BAUM B5+ TB100ML 1;
3337875816847.0;ROCHE P CICAPLAST BAUM B5+ TB100ML 1;
3400933226619.0;STREPSIL MIEL-CITRON B/24 PAST A SUCER;
3400935295118.0;STREPSILS LIDOCAINE PAST 24;
3400938358926.0;IBUPROFENE BGC 400MG CPR BT10;
3582910089599.0;PHYTOXIL TOUX S/SUCRE 120ML;
3400935295118.0;STREPSILS LIDOCAINE PAST;
3400938358926.0;IBUPROFENE 400MG BIOG CONS CPR 10;
3582910089599.0;PHYTOXIL TOUX S/SUCRE 120ML;
3400933226619.0;STREPSILS MIEL CITRON PAST /24;
3400935295118.0;STREPSILS LIDOCAINE PAST/24;
3582910089599.0;PHYTOXIL SANS SUCRE 120ML;
3400934001024.0;MOVICOL CITRON  PDR P SOL BUV SAC 20;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3401553606027.0;BEROCCA BOOST CPR EFF 20;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3401553606027.0;BEROCCA BOOST EFFERV;
3400934001024.0;MOVICOL PDRE ST BT20;
3760293914206.0;MEDIPRIX PROBIO ATB 15GEL;
3401553606027.0;BEROCCA BOOST CPR EFF 20;
3401553606027.0;BEROCCABOOST CPR EFFV BT 20;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914213.0;MEDI EXPERT PROBIO REGEN 30 GELULES;
3400934001024.0;MOVICOL CITRON SACHET 20;
3400934001024.0;MOVICOL BUV PDR SACH 20;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3400934001024.0;MOVICOL CITRON PDR SBUV 20SACH;
3400934001024.0;MOVICOL BT20 SCHT;
3400934001024.0;MOVICOL PDR P SOL BUV CIT SAC 20;
3400934001024.0;MOVICOL SACHET 20;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3401553606027.0;BEROCCABOOST CPR EFF B/20;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400934001024.0;MOVICOL PDR S BUV B/20SACH;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3400934001024.0;MOVICOL PDR SOL BUV     SAC 20;
3401553606027.0;BEROCCABOOST CPR EFFV TB20;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3401553606027.0;BEROCCA BOOST CPR EFF B/20;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3401553606027.0;BEROCCABOOST CPR EFFV BT 20;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3401553606027.0;BEROCCA BOOST CPR EFF 20;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3401553606027.0;BEROCCABOOST CPR EFFV TB1X20;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3401553606027.0;BEROCCABOOST CPR EFFV BT 20;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400934001024.0;MOVICOL BUV PDR SACH 20;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3401553606027.0;BEROCCABOOST CPR EFFV TB20;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3401553606027.0;BEROCCABOOST 20 CPS EFFERVESCENTS;
3760293914206.0;MEDIEXPERT PROBIO ATB 15 GEL;
3400934001024.0;MOVICOL PDR SOL BUV     SAC 20;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3401553606027.0;BEROCCABOOST;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3401553606027.0;BEROCCABOOST CPR EFFV BT 20;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400934001024.0;MOVICOL CITRON BUV PDR S/20;
3400934001024.0;MOVICOL BUV PDR SACH 20;
3400934001024.0;MOVICOL CITRON PDR SBUV 20SACH;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3400934001024.0;MOVICOL 20 SACHETS;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3401553606027.0;BEROCCABOOST CPR EFFV 20;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3401553606027.0;BEROCCABOOST / 20 CP EFFERV;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400934001024.0;MOVICOL PDR SBUV 20SACH;
3760293914206.0;MEDI EXPERT PROBIO ATB 15 GEL;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3400934001024.0;MOVICOL 20 SACHETS;
3400934001024.0;MOVICOL BUV PDR SACH 20;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3401553606027.0;BEROCCA BOOST 20CP EFF;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3401553606027.0;BEROCCABOOST CPR EFFV BT 20;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3401553606027.0;BEROCCA BOOST 20 CPR EFF;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3400934001024.0;MOVICOL CITRON SACHET 20;
3400934001024.0;MOVICOL SACHET 20;
3760293914213.0;MEDIEXPERT PROBIO REGEN GELU 30;
3401553606027.0;BEROCCA BOOST CPR EFF 20;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
